id,status,oprettet,ændret,vejkode,vejnavn,adresseringsvejnavn,husnr,etage,dør,supplerendebynavn,postnr,postnrnavn,stormodtagerpostnr,stormodtagerpostnrnavn,kommunekode,kommunenavn,ejerlavkode,ejerlavnavn,matrikelnr,esrejendomsnr,etrs89koordinat_øst,etrs89koordinat_nord,wgs84koordinat_bredde,wgs84koordinat_længde,nøjagtighed,kilde,tekniskstandard,tekstretning,ddkn_m100,ddkn_km1,ddkn_km10,adressepunktændringsdato,adgangsadresseid,adgangsadresse_status,adgangsadresse_oprettet,adgangsadresse_ændret,regionskode,regionsnavn,jordstykke_ejerlavnavn,kvhx,sognekode,sognenavn,politikredskode,politikredsnavn,retskredskode,retskredsnavn,opstillingskredskode,opstillingskredsnavn,zone,jordstykke_ejerlavkode,jordstykke_matrikelnr,jordstykke_esrejendomsnr,kvh,højde,adgangspunktid,vejpunkt_id,vejpunkt_kilde,vejpunkt_nøjagtighed,vejpunkt_tekniskstandard,vejpunkt_x,vejpunkt_y,afstemningsområdenummer,afstemningsområdenavn,brofast,supplerendebynavn_dagi_id,navngivenvej_id,menighedsrådsafstemningsområdenummer,menighedsrådsafstemningsområdenavn,vejpunkt_ændret,ikrafttrædelse,nedlagt,adgangsadresse_ikrafttrædelse,adgangsadresse_nedlagt,adgangsadresse_darstatus,darstatus,storkredsnummer,storkredsnavn,valglandsdelsbogstav,valglandsdelsnavn,landsdelsnuts3,landsdelsnavn,betegnelse
dd15a22e-abf4-4258-b70d-ca6065bc3a28,1,2020-09-15T12:26:29.662,2020-09-15T12:26:29.662,0001,Tulipanlunden,Tulipanlunden,47C,1,tv,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",21fm,998437,570179.5136927384,6227772.595544657,56.18973704,10.13082631,A,5,UF,112.55,100m_62277_5701,1km_6227_570,10km_622_57,2020-09-15T12:26:29.662,c9338e28-70b5-4f93-85ea-8bb083be57dd,1,2020-09-15T12:26:29.662,2021-10-14T15:29:30.373,1082,Region Midtjylland,"Tilst By, Tilst",07510001_47C__1__tv,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,21fm,998437,07510001_47C,78.3,fcc2b867-c386-4460-8e16-466a498be229,8ecf043e-8fb3-4f89-b54c-fb53d6108cf4,Adressemyn,A,V0,10.13105616,56.18950567,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2020-10-27T11:22:15.619188,2020-09-15T12:26:29.662,,2020-09-15T12:26:29.662,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 47C, 1. tv, 8200 Aarhus N"
8b39bd79-56d9-4680-aa26-7cf33eb2541d,1,2020-09-15T12:28:22.705,2020-09-15T12:28:22.705,0001,Tulipanlunden,Tulipanlunden,49B,,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",21fm,998437,570190.0603805135,6227770.635540737,56.18971788,10.13099569,A,5,UF,180.35,100m_62277_5701,1km_6227_570,10km_622_57,2020-09-15T12:28:22.705,d38ad3bc-4ff7-4a9c-8586-c4632cf78198,1,2020-09-15T12:28:22.705,2021-10-14T15:29:21.888,1082,Region Midtjylland,"Tilst By, Tilst",07510001_49B_______,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,21fm,998437,07510001_49B,78.2,2b16b556-55fe-46a1-aec0-7b550257ba29,4912ebcf-8a8b-4bb1-8b49-c5c19e85d374,Adressemyn,A,V0,10.13105616,56.18950567,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2020-09-15T12:28:22.705035,2020-09-15T12:28:22.705,,2020-09-15T12:28:22.705,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 49B, 8200 Aarhus N"
f8086a52-ca5a-47b4-a266-53fc085891e6,1,2020-09-15T12:28:22.705,2020-09-15T12:28:22.705,0001,Tulipanlunden,Tulipanlunden,49C,,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",21fm,998437,570193.7003878029,6227769.795539056,56.1897098,10.13105411,A,5,UF,180.35,100m_62277_5701,1km_6227_570,10km_622_57,2020-09-15T12:28:22.705,118ad022-fc9b-443b-b015-7cd692c1015d,1,2020-09-15T12:28:22.705,2021-10-14T15:29:21.888,1082,Region Midtjylland,"Tilst By, Tilst",07510001_49C_______,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,21fm,998437,07510001_49C,78.1,f9a7aedc-fddb-4201-9421-5706e6ee2826,3c9462d5-cc04-4f64-8672-549a030f5e0a,Adressemyn,A,V0,10.13105616,56.18950567,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2020-09-15T12:28:22.705035,2020-09-15T12:28:22.705,,2020-09-15T12:28:22.705,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 49C, 8200 Aarhus N"
9f93294c-d811-4118-bc1c-0264a50a3b8b,1,2020-09-15T12:28:22.705,2020-09-15T12:28:22.705,0001,Tulipanlunden,Tulipanlunden,49A,1,tv,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",21fm,998437,570186.4203728411,6227771.475542953,56.18972596,10.13093728,A,5,UF,180.35,100m_62277_5701,1km_6227_570,10km_622_57,2020-09-15T12:28:22.705,b0d96e02-0769-45b4-845e-9ff18a3b1407,1,2020-09-15T12:28:22.705,2021-07-13T15:07:48.351,1082,Region Midtjylland,"Tilst By, Tilst",07510001_49A__1__tv,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,21fm,998437,07510001_49A,78.3,e5f05a16-7ce4-4090-8065-d49c792bcebc,4e10693e-82f2-4c42-81f3-f859fcd715e5,Adressemyn,A,V0,10.13105616,56.18950567,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2020-09-15T12:28:22.705035,2020-09-15T12:28:22.705,,2020-09-15T12:28:22.705,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 49A, 1. tv, 8200 Aarhus N"
11224d99-1aba-49ff-aae5-80f0a406dbf5,1,2020-09-15T12:28:22.705,2020-09-15T12:28:22.705,0001,Tulipanlunden,Tulipanlunden,49A,1,th,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",21fm,998437,570186.4203728411,6227771.475542953,56.18972596,10.13093728,A,5,UF,180.35,100m_62277_5701,1km_6227_570,10km_622_57,2020-09-15T12:28:22.705,b0d96e02-0769-45b4-845e-9ff18a3b1407,1,2020-09-15T12:28:22.705,2021-07-13T15:07:48.351,1082,Region Midtjylland,"Tilst By, Tilst",07510001_49A__1__th,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,21fm,998437,07510001_49A,78.3,e5f05a16-7ce4-4090-8065-d49c792bcebc,4e10693e-82f2-4c42-81f3-f859fcd715e5,Adressemyn,A,V0,10.13105616,56.18950567,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2020-09-15T12:28:22.705035,2020-09-15T12:28:22.705,,2020-09-15T12:28:22.705,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 49A, 1. th, 8200 Aarhus N"
b7fd2e63-9660-4c90-a8c6-9254d16a34a7,1,2020-09-15T12:33:21.723,2020-09-15T12:33:21.723,0001,Tulipanlunden,Tulipanlunden,36,1,th,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",21fm,998437,570168.5003373384,6227694.288721385,56.18903524,10.1306282,A,5,UF,217.75,100m_62276_5701,1km_6227_570,10km_622_57,2020-09-15T12:33:21.723,55023bd1-834a-4184-80b0-704732bb9e8f,1,2020-09-15T12:33:21.723,2021-10-14T15:29:16.982,1082,Region Midtjylland,"Tilst By, Tilst",07510001__36__1__th,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,21fm,998437,07510001__36,76.2,eb96a550-c1ae-4ea9-8290-d1f3fe052fd3,759afdfb-1917-4739-ab7c-dd28cc1b168c,Adressemyn,A,V0,10.13076469,56.18882752,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2020-09-15T12:35:21.22481,2020-09-15T12:33:21.723,,2020-09-15T12:33:21.723,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 36, 1. th, 8200 Aarhus N"
9133badc-2e4f-4022-a086-2691b2cd36b4,1,2020-09-15T12:33:21.723,2020-09-15T12:33:21.723,0001,Tulipanlunden,Tulipanlunden,42,,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",21fm,998437,570158.4203172019,6227696.52872586,56.18905685,10.1304664,A,5,UF,217.75,100m_62276_5701,1km_6227_570,10km_622_57,2020-09-15T12:33:21.723,9aca5ffc-f394-4b17-bd25-4830c0538e8d,1,2020-09-15T12:33:21.723,2021-10-14T15:29:12.075,1082,Region Midtjylland,"Tilst By, Tilst",07510001__42_______,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,21fm,998437,07510001__42,76.5,193d41a0-0088-46f4-896f-cee3cf4c3830,b6a88196-e72e-4acc-b6ea-51561c8274c2,Adressemyn,A,V0,10.13076469,56.18882752,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2020-09-15T12:34:31.467207,2020-09-15T12:33:21.723,,2020-09-15T12:33:21.723,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 42, 8200 Aarhus N"
346a53b1-8cc6-47f1-9bf3-cf532b68a226,1,2020-09-15T12:33:21.723,2020-09-15T12:33:21.723,0001,Tulipanlunden,Tulipanlunden,38,,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",21fm,998437,570165.1403306106,6227695.035389545,56.18904244,10.13057427,A,5,UF,217.75,100m_62276_5701,1km_6227_570,10km_622_57,2020-09-15T12:33:21.723,d1d35c8f-5c12-47e5-8c1a-f4677bd45009,1,2020-09-15T12:33:21.723,2021-10-14T15:29:12.075,1082,Region Midtjylland,"Tilst By, Tilst",07510001__38_______,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,21fm,998437,07510001__38,76.3,e67c298a-affe-4675-a8c6-0fe62690e7c8,6c379511-ebe8-4b61-ac77-491b159cd09c,Adressemyn,A,V0,10.13076469,56.18882752,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2020-09-15T12:35:07.00258,2020-09-15T12:33:21.723,,2020-09-15T12:33:21.723,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 38, 8200 Aarhus N"
d45ee1bf-4b3a-43a6-b231-f122ba568075,1,2020-09-15T12:37:52.815,2020-09-15T12:37:52.815,0001,Tulipanlunden,Tulipanlunden,48B,1,1,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",21fm,998437,570149.086965221,6227654.62197538,56.18868178,10.13030498,A,5,UF,112.51,100m_62276_5701,1km_6227_570,10km_622_57,2020-09-15T12:37:52.815,dde37867-dbe1-47c7-b597-a85f3e295f6e,1,2020-09-15T12:37:52.815,2021-10-14T15:29:04.856,1082,Region Midtjylland,"Tilst By, Tilst",07510001_48B__1___1,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,21fm,998437,07510001_48B,75.4,18423019-28c7-4ddd-9637-825283f6c024,5bd4a6ea-0f85-4e3b-aa4c-c2c963c46d4a,Adressemyn,A,V0,10.13076469,56.18882752,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2020-09-15T12:39:53.858744,2020-09-15T12:37:52.815,,2020-09-15T12:37:52.815,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 48B, 1. 1, 8200 Aarhus N"
cb49354c-dbb4-4fc2-b5d4-104a6c1fed7e,1,2020-09-15T12:37:52.815,2020-09-15T12:37:52.815,0001,Tulipanlunden,Tulipanlunden,48B,1,2,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",21fm,998437,570149.086965221,6227654.62197538,56.18868178,10.13030498,A,5,UF,112.51,100m_62276_5701,1km_6227_570,10km_622_57,2020-09-15T12:37:52.815,dde37867-dbe1-47c7-b597-a85f3e295f6e,1,2020-09-15T12:37:52.815,2021-10-14T15:29:04.856,1082,Region Midtjylland,"Tilst By, Tilst",07510001_48B__1___2,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,21fm,998437,07510001_48B,75.4,18423019-28c7-4ddd-9637-825283f6c024,5bd4a6ea-0f85-4e3b-aa4c-c2c963c46d4a,Adressemyn,A,V0,10.13076469,56.18882752,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2020-09-15T12:39:53.858744,2020-09-15T12:37:52.815,,2020-09-15T12:37:52.815,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 48B, 1. 2, 8200 Aarhus N"
74ce40ef-3d53-48b0-afcc-54b8f78a65cf,1,2018-08-27T13:29:56.249,2018-08-27T13:29:56.249,0001,Tulipanlunden,Tulipanlunden,87,st,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18bm,999617,570285.3467245381,6227750.742039461,56.18952513,10.13252547,A,5,UF,213.68,100m_62277_5702,1km_6227_570,10km_622_57,2018-08-27T13:29:56.249,12e44086-bd89-4010-9dfd-14fd931cc53b,1,2018-08-27T13:29:56.249,2021-07-05T10:18:00.584,1082,Region Midtjylland,"Tilst By, Tilst",07510001__87_st____,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18bm,999617,07510001__87,76.3,56a35e51-c2c8-4bb4-b803-70c842f5cf79,797d858c-9c54-4499-80cf-3575c91e35ec,Adressemyn,A,V0,10.13243418,56.18930904,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T13:29:56.249133,2018-08-27T13:29:56.249,,2018-08-27T13:29:56.249,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 87, st., 8200 Aarhus N"
7bd64033-71c4-432e-bc47-23be797752c2,1,2018-08-27T13:21:01.328,2018-08-27T13:21:01.328,0001,Tulipanlunden,Tulipanlunden,23,,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18br,999625,570204.7137429732,6227725.648784121,56.18931161,10.13121987,A,5,UF,114.85,100m_62277_5702,1km_6227_570,10km_622_57,2018-08-27T13:21:01.328,19b87d90-b7b2-4e6d-9aec-7971d38b3db7,1,2018-08-27T13:21:01.328,2022-01-18T10:27:54.547,1082,Region Midtjylland,"Tilst By, Tilst",07510001__23_______,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18br,999625,07510001__23,76.7,0e44783b-98a4-432e-b9d1-a03ffde822ef,29ca35ca-9445-4468-8299-21ee875d9125,Adressemyn,A,V0,10.13128558,56.18947653,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T13:21:01.328117,2018-08-27T13:21:01.328,,2018-08-27T13:21:01.328,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 23, 8200 Aarhus N"
990874ae-9d50-4342-90b4-c142de248be2,1,2018-08-27T13:46:31.214,2018-08-27T13:46:31.214,0001,Tulipanlunden,Tulipanlunden,101,,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18bæ,999630,570318.8081381238,6227739.57297846,56.18941986,10.13306157,A,5,TD,114.65,100m_62277_5703,1km_6227_570,10km_622_57,2018-08-27T13:46:31.214,1a4dbffd-5518-401d-9b2d-b37d666986de,1,2018-08-27T13:46:31.214,2021-11-29T13:44:51.580,1082,Region Midtjylland,"Tilst By, Tilst",07510001_101_______,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18bæ,999630,07510001_101,76.5,5a382879-7944-4375-9dca-64023deb7485,af87bc59-29b8-4059-865d-40c6390cd191,Adressemyn,A,V0,10.1328455,56.189255,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T13:47:39.30729,2018-08-27T13:46:31.214,,2018-08-27T13:46:31.214,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 101, 8200 Aarhus N"
c23123d7-af06-454b-b086-0d05d727e442,1,2018-08-27T13:24:24.661,2018-08-27T13:24:24.661,0001,Tulipanlunden,Tulipanlunden,51,st,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18bl,999616,570201.470402941,6227770.110540223,56.18971148,10.13117937,A,5,UF,212.88,100m_62277_5702,1km_6227_570,10km_622_57,2018-08-27T13:24:24.661,22fbf655-5ea8-4f78-b522-8b716c5acc4b,1,2018-08-27T13:24:24.661,2021-07-05T10:14:10.746,1082,Region Midtjylland,"Tilst By, Tilst",07510001__51_st____,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18bl,999616,07510001__51,78,a13118d9-de24-4a32-bd09-bab03484e044,31f2e58d-452d-4643-94cb-a46598444044,Adressemyn,A,V0,10.13109514,56.18950012,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T13:24:24.661855,2018-08-27T13:24:24.661,,2018-08-27T13:24:24.661,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 51, st., 8200 Aarhus N"
d2c77944-0689-4bb3-a793-0e641f19315c,1,2018-08-27T13:50:18.857,2018-08-27T13:50:18.857,0001,Tulipanlunden,Tulipanlunden,125,st,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18bn,999618,570297.8605955299,6227702.06040376,56.18908598,10.13271418,A,5,UF,113.22,100m_62277_5702,1km_6227_570,10km_622_57,2018-08-27T13:50:18.857,24f5bf31-9ecc-4b7f-92da-31929d774195,1,2018-08-27T13:50:18.857,2021-07-05T10:11:02.159,1082,Region Midtjylland,"Tilst By, Tilst",07510001_125_st____,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18bn,999618,07510001_125,76.3,a2582c44-8768-4d54-bac2-f5e6c3e87437,dfeb9f7c-8dad-4923-8db0-b334858f69ef,Adressemyn,A,V0,10.13278874,56.18926246,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T13:50:18.857539,2018-08-27T13:50:18.857,,2018-08-27T13:50:18.857,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 125, st., 8200 Aarhus N"
723ba9e4-2cbb-488f-aef0-0109fb973fbf,1,2018-08-27T14:20:37.965,2018-08-27T14:20:37.965,0001,Tulipanlunden,Tulipanlunden,88,st,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18ci,999640,570239.5504787018,6227633.314710651,56.18847704,10.13175666,A,5,UF,213.96,100m_62276_5702,1km_6227_570,10km_622_57,2018-08-27T14:20:37.965,2530c197-d9b6-45e8-a571-6063d78c0978,1,2018-08-27T14:20:37.965,2021-07-05T09:47:12.893,1082,Region Midtjylland,"Tilst By, Tilst",07510001__88_st____,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18ci,999640,07510001__88,75.1,e2cae5fd-9bd4-4ef0-9345-0558f1af569f,7c93c126-7d46-4964-93a7-eb1a5fb21dce,Adressemyn,A,V0,10.13185294,56.18867645,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T14:20:37.96583,2018-08-27T14:20:37.965,,2018-08-27T14:20:37.965,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 88, st., 8200 Aarhus N"
9f828e87-e783-4e32-bd4c-0f033b8dc83d,1,2018-08-27T14:47:55.182,2018-08-27T14:47:55.182,0001,Tulipanlunden,Tulipanlunden,134,1,3,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18cg,999638,570247.6316064578,6227674.731460088,56.1888479,10.13189779,A,5,UF,110.63,100m_62276_5702,1km_6227_570,10km_622_57,2018-08-27T14:44:32.817,32261b8d-55fd-4a45-8dff-04071305e147,1,2018-08-27T14:44:32.817,2021-07-05T09:51:53.218,1082,Region Midtjylland,"Tilst By, Tilst",07510001_134__1___3,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18cg,999638,07510001_134,75.9,4fe275b1-33c9-4357-9478-163fb0628db6,3d177a3a-98ba-48ce-bdf6-1286d365a604,Adressemyn,A,V0,10.13181757,56.18868176,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T14:44:32.81702,2018-08-27T14:47:55.182,,2018-08-27T14:44:32.817,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 134, 1. 3, 8200 Aarhus N"
65414bce-b229-4a7c-ac43-c404836ec866,1,2018-08-27T14:13:08.328,2018-08-27T14:13:08.328,0001,Tulipanlunden,Tulipanlunden,18,,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18co,999645,570197.8303958339,6227692.083717002,56.18901111,10.13110011,A,5,UF,213.35,100m_62276_5701,1km_6227_570,10km_622_57,2018-08-27T14:13:08.328,50ab6edb-9448-4790-b4fd-3aadd5a3e7a7,1,2018-08-27T14:13:08.328,2021-07-05T09:50:57.215,1082,Region Midtjylland,"Tilst By, Tilst",07510001__18_______,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18co,999645,07510001__18,75.6,90a59c91-8868-433f-9ddf-5f2d1d2fd5da,94e5d09d-707e-483a-8a21-04c27a48e4e4,Adressemyn,A,V0,10.13114943,56.18913071,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T14:13:08.328435,2018-08-27T14:13:08.328,,2018-08-27T14:13:08.328,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 18, 8200 Aarhus N"
8ee5e539-f390-4af4-b76b-d66c85d789a6,1,2018-08-27T14:13:08.328,2018-08-27T14:13:08.328,0001,Tulipanlunden,Tulipanlunden,16,,,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18cn,999644,570193.5370539646,6227693.079274542,56.18902069,10.13103121,A,5,UF,213.35,100m_62276_5701,1km_6227_570,10km_622_57,2018-08-27T14:13:08.328,526c7b94-098a-40a3-a13e-13038fe38c6e,1,2018-08-27T14:13:08.328,2021-07-05T09:50:57.215,1082,Region Midtjylland,"Tilst By, Tilst",07510001__16_______,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18cn,999644,07510001__16,75.7,06be4b36-6f8d-470e-8c0e-59f5b74009b8,125c4bec-9266-462a-85b6-9b89a2f146af,Adressemyn,A,V0,10.13108024,56.18913958,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T14:13:08.328435,2018-08-27T14:13:08.328,,2018-08-27T14:13:08.328,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 16, 8200 Aarhus N"
db1b3352-81a0-4551-8f8c-31f2862635e6,1,2018-08-27T14:53:46.833,2018-08-27T14:53:46.833,0001,Tulipanlunden,Tulipanlunden,154,1,3,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18cg,999638,570285.5872375254,6227666.136998516,56.18876509,10.13250696,A,5,UF,110.63,100m_62276_5702,1km_6227_570,10km_622_57,2018-08-27T14:44:32.817,681836f2-64db-4a18-b80a-68fabc681b34,1,2018-08-27T14:44:32.817,2021-07-05T09:51:53.218,1082,Region Midtjylland,"Tilst By, Tilst",07510001_154__1___3,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18cg,999638,07510001_154,76.1,6b76239e-a58b-49d7-b860-d75775fd065e,e2badbbc-9a67-4c1c-ae12-bba08b6647aa,Adressemyn,A,V0,10.13236413,56.18858268,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T14:44:32.81702,2018-08-27T14:53:46.833,,2018-08-27T14:44:32.817,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 154, 1. 3, 8200 Aarhus N"
13a52726-2f04-46e6-811f-dd92b30dc744,1,2018-08-27T13:31:42.408,2018-08-27T13:31:42.408,0001,Tulipanlunden,Tulipanlunden,75,1,4,,8200,Aarhus N,,,0751,Aarhus,1020853,"Tilst By, Tilst",18bm,999617,570262.6020638465,6227755.555895219,56.18957173,10.13216034,A,5,UF,213.68,100m_62277_5702,1km_6227_570,10km_622_57,2018-08-27T13:29:56.249,72d6fb96-689f-40e2-affc-9eb6f1a1b752,1,2018-08-27T13:29:56.249,2021-07-05T10:18:00.584,1082,Region Midtjylland,"Tilst By, Tilst",07510001__75__1___4,8130,Tilst,1461,Østjyllands Politi,1165,Retten i Århus,0063,Aarhus Vest,Byzone,1020853,18bm,999617,07510001__75,76.4,3eed6977-89e2-4524-8e36-4673a1994d3d,04f4234b-73d0-4468-a7e8-8c612af11432,Adressemyn,A,V0,10.13206959,56.18935693,28,"TST Aktiv-Center, Tilst",1,,bd4a2d27-1fe7-46f2-b1cf-441c45aade81,43,Tilst,2018-08-27T13:29:56.249133,2018-08-27T13:31:42.408,,2018-08-27T13:29:56.249,,3,3,8,Østjylland,C,Midtjylland-Nordjylland,DK042,Østjylland,"Tulipanlunden 75, 1. 4, 8200 Aarhus N"
